species,wlcent,gflog,excit,j_lo,e_upp,j_up,lande_lower,lande_upper,lande,gamrad,gamqst,gamvw,depth,reference,term_lower,term_upper,error,atom_number,ionization
CH 1,4890.164,-3.054,1.1377153233557464,9.5,3.6723865123046875,8.5,99.0,99.0,99.0,6.27,0.0,0.0,0.001,_                            37 wl:JLIY  37 gf:JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY    (12)CH,"1s2.2s2.3s2.1p1 X,2,1,e,10,3","1s2.2s2.3s1.1p2 A,2,2,e,9,2",0.5,1.0,1.0
TiO 1,4890.1668,-0.6459999999999999,0.5858785222670659,92.0,3.120621870018935,91.0,99.0,99.0,99.0,7.277,0.0,0.0,0.003,_          0.141694           8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,93,0","8s2.11s1.3p4.1d1 C,3,2,0,92,2",0.5,1.0,1.0
Pr 2,4890.1713,-5.136,0.7957095020497068,8.0,3.3303769851109863,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
TiO 1,4890.1784,-0.455,0.5027418733317927,74.0,3.037485506247316,73.0,99.0,99.0,99.0,7.295,0.0,0.0,0.006999999999999999,_          0.153902           3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,74,1","8s2.11s1.3p4.1d1 C,3,2,0,73,3",0.5,1.0,1.0
Pr 2,4890.18,-4.832,0.795690308428049,8.0,3.33035328615156,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.1882,-4.7780000000000005,0.7956733728065956,8.0,3.3303320817541877,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.196,-4.971,0.7956586954333148,8.0,3.330313371918869,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Cr 1,4890.1981,0.162,5.493488101980474,5.0,8.028141685173376,4.0,0.9,0.9,0.9,8.08,-5.29,-7.55,0.045,_      A   Kurucz Cr I 2016  10 wl:K16  10 gf:K16  10 K16  10 K16  10 K16  10 K16  10 K16  10 K16  10 K16    Cr,3d4.(3H).4s.4p.(3P*) z5I*,3d4.4s.5s e5H,0.5,1.0,1.0
TiO 1,4890.2015,-0.638,0.4811356927691424,74.0,3.0158460483260643,73.0,99.0,99.0,99.0,7.295,0.0,0.0,0.005,_          0.112691           8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,73,1","8s2.11s1.3p4.1d1 C,3,2,0,72,3",0.5,1.0,1.0
TiO 1,4890.2044,0.317,0.5459423691693951,66.0,3.0806561838854267,67.0,99.0,99.0,99.0,7.297999999999999,0.0,0.0,0.033,_          0.122381           6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,66,2","8s2.11s1.3p4.1d1 C,3,2,0,67,4",0.5,1.0,1.0
Pr 2,4890.2127,-3.26,0.795730953795553,8.0,3.3303769851109863,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.217,-3.0610000000000004,0.7957095020497068,8.0,3.33035328615156,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Cr 1,4890.2197,-1.0659999999999998,5.504032957975308,6.0,8.038675382590437,6.0,1.07,1.22,1.14,8.06,-4.09,-7.25,0.003,_      A   Kurucz Cr I 2016  10 wl:K16  10 gf:K16  10 K16  10 K16  10 K16  10 K16  10 K16  10 K16  10 K16    Cr,3d4.(3H).4s.4p.(3P*) z5I*,3d4.4s.5s e5H,0.5,1.0,1.0
Pr 2,4890.2209,-3.013,0.795690308428049,8.0,3.3303320817541877,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.2243,-3.0639999999999996,0.7956733728065956,8.0,3.330313371918869,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.2273,-3.263,0.7956586954333148,8.0,3.330297156769587,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
TiO 1,4890.2431,-0.941,0.41013094715000004,48.0,2.944769999394957,47.0,99.0,99.0,99.0,7.312,0.0,0.0,0.003,_          0.0168236          8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,48,2","8s2.11s1.3p4.1d1 C,3,2,0,47,4",0.5,1.0,1.0
Pr 2,4890.2538,-2.024,0.7956586954333148,8.0,3.3302834363063423,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.2556,-1.966,0.7956733728065956,8.0,3.330297156769587,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
TiO 1,4890.2558,-0.5760000000000001,0.8660920825675243,42.0,3.400715810365674,42.0,99.0,99.0,99.0,7.445,0.0,0.0,0.001,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,43,6","8s2.3p4.4p1.1d1 B,3,1,+,43,10",0.5,1.0,1.0
Pr 2,4890.257,-1.9080000000000001,0.795690308428049,8.0,3.330313371918869,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.2579,-1.849,0.7957095020497068,8.0,3.3303320817541877,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.2584,-1.7919999999999998,0.795730953795553,8.0,3.33035328615156,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
Pr 2,4890.2584,-1.736,0.7957546635416037,8.0,3.3303769851109863,7.0,1.05,1.12,0.81,0.0,0.0,0.0,0.08800000000000001,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:GINo,RIRS Pr+",4f3.(4I*).5d 5L*,4f3.(4I*).6p 5I,0.5,1.0,2.0
TiO 1,4890.2607,0.486,1.3735332669439284,123.0,3.9060331206425754,124.0,99.0,99.0,99.0,7.22,0.0,0.0,0.002,_          -4.09626           6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,124,3","8s2.11s1.3p4.1d1 C,3,2,0,125,6",0.5,1.0,1.0
TiO 1,4890.261,-0.75,0.42094218319309895,49.0,2.955575222204479,48.0,99.0,99.0,99.0,7.312,0.0,0.0,0.004,_          0.0232331          3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,49,2","8s2.11s1.3p4.1d1 C,3,2,0,48,4",0.5,1.0,1.0
W 1,4890.272,-1.77,2.0372227837328767,4.0,4.571837931824562,3.0,1.02,1.5,0.3,0.0,0.0,0.0,0.006,_          Hf 1 - U 2 Bell   36 wl:CB  36 gf:CB  36 CB  36 CB  36 CB  36 CB  36 CB  36 CB  36 CB    W,5d4.6s2 a3G,* *,0.5,1.0,1.0
TiO 1,4890.2734,0.41200000000000003,1.2894313142424119,120.0,3.8240458424131094,120.0,99.0,99.0,99.0,7.308,0.0,0.0,0.002,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,119,3","8s2.3p4.4p1.1d1 B,3,1,0,119,6",0.5,1.0,1.0
CH 1,4890.274,-3.563,0.34751009975272595,2.5,2.882124379955029,2.5,99.0,99.0,99.0,6.27,0.0,0.0,0.003,_                            37 wl:JLIY  37 gf:JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY    (12)CH,"1s2.2s2.3s2.1p1 X,2,1,f,2,1","1s2.2s2.3s1.1p2 A,2,2,e,2,0",0.5,1.0,1.0
TiO 1,4890.2747,-0.847,0.5393582255580033,64.0,3.0739869499193113,65.0,99.0,99.0,99.0,7.2989999999999995,0.0,0.0,0.002,_          0.0285022          4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,65,2","8s2.11s1.3p4.1d1 C,3,2,0,66,4",0.5,1.0,1.0
TiO 1,4890.2935,-0.655,0.8174514949022658,63.0,3.352055732384573,62.0,99.0,99.0,99.0,7.388999999999999,0.0,0.0,0.001,_                             2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 a,1,2,0,63,1","8s2.11s1.3p4.1d1 f,1,2,0,62,3",0.5,1.0,1.0
TiO 1,4890.3012,-0.685,0.5539237650925963,65.0,3.0885377353344055,66.0,99.0,99.0,99.0,7.2989999999999995,0.0,0.0,0.003,_          0.0267320          2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,66,2","8s2.11s1.3p4.1d1 C,3,2,0,67,4",0.5,1.0,1.0
TiO 1,4890.3045,0.493,0.5841932174692743,93.0,3.118807981209947,92.0,99.0,99.0,99.0,7.276,0.0,0.0,0.043,_          0.0313679          6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,93,0","8s2.11s1.3p4.1d1 C,3,2,0,92,2",0.5,1.0,1.0
TiO 1,4890.3092,-0.575,0.6749755999099379,91.0,3.2096269017936048,92.0,99.0,99.0,99.0,7.275,0.0,0.0,0.002,_          0.106631           4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,91,1","8s2.11s1.3p4.1d1 C,3,2,0,92,3",0.5,1.0,1.0
CH 1,4890.311,-3.563,0.3475293173033338,2.5,2.882124379955029,2.5,99.0,99.0,99.0,6.27,0.0,0.0,0.003,_                            37 wl:JLIY  37 gf:JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY    (12)CH,"1s2.2s2.3s2.1p1 X,2,1,e,2,1","1s2.2s2.3s1.1p2 A,2,2,f,2,0",0.5,1.0,1.0
TiO 1,4890.3239,0.575,0.8043093559467285,111.0,3.3388334376453717,112.0,99.0,99.0,99.0,7.249,0.0,0.0,0.023,_          -0.124249          6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,110,0","8s2.11s1.3p4.1d1 C,3,2,0,111,2",0.5,1.0,1.0
TiO 1,4890.3259,-0.8109999999999999,0.4199461189474634,47.0,2.9545416899343677,46.0,99.0,99.0,99.0,7.313,0.0,0.0,0.004,_          0.0156698          2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,48,2","8s2.11s1.3p4.1d1 C,3,2,0,47,4",0.5,1.0,1.0
Ce 2,4890.3508,-1.31,1.2055398867081997,4.5,3.7401143679831144,3.5,1.35,1.04,1.89,0.0,0.0,0.0,0.07400000000000001,E 0.04     Ce 2: DREAM data  15 wl:PQWB  11 gf:LSCI  11 LSCI  11 LSCI  11 LSCI  11 LSCI  11 LSCI  11 LSCI  11 LSCI    Ce+,4f.(2F*).5d2.(1G)* 4f.(2F*).5d2.(1G)*,4f.5d.(3G*).6p 4f.5d.(3G*).6p,1.096478196143185,1.0,2.0
TiO 1,4890.3632,-0.976,0.40969943254912505,46.0,2.944274930494459,45.0,99.0,99.0,99.0,7.313,0.0,0.0,0.003,_          0.0144001          4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,47,2","8s2.11s1.3p4.1d1 C,3,2,0,46,4",0.5,1.0,1.0
Sc 1,4890.3656,-0.08900000000000001,2.5689352137933907,1.5,5.1035020080480615,2.5,1.33,1.2,1.1,7.9,-5.86,-7.59,0.242,_          Kurucz ScI 2009   23 wl:K09  23 gf:K09  23 K09  23 K09  23 K09  23 K09  23 K09  23 K09  23 K09    Sc,3d2.(3P).4s 2P,3d2.(3P).4p 2D*,0.5,1.0,1.0
CH 1,4890.378,-3.438,0.728166754778103,5.5,3.2627272258387032,4.5,99.0,99.0,99.0,6.27,0.0,0.0,0.001,_                            37 wl:JLIY  37 gf:JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY  37 JLIY    (12)CH,"1s2.2s2.3s2.1p1 X,2,1,e,6,2","1s2.2s2.3s1.1p2 A,2,2,e,5,1",0.5,1.0,1.0
TiO 1,4890.3983,-0.664,0.5831276848777962,92.0,3.117751015926514,91.0,99.0,99.0,99.0,7.277,0.0,0.0,0.003,_          0.141694           4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,93,0","8s2.11s1.3p4.1d1 C,3,2,0,92,2",0.5,1.0,1.0
TiO 1,4890.4122,0.639,1.5874299365300097,150.0,4.120692169058901,151.0,99.0,99.0,99.0,7.172000000000001,0.0,0.0,0.001,_          -2.47190           6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,150,1","8s2.11s1.3p4.1d1 C,3,2,0,151,4",0.5,1.0,1.0
TiO 1,4890.4168,-0.461,0.5081063224005722,73.0,3.0426834197420534,72.0,99.0,99.0,99.0,7.296,0.0,0.0,0.006,_          0.0709946          3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,74,1","8s2.11s1.3p4.1d1 C,3,2,0,73,3",0.5,1.0,1.0
TiO 1,4890.4235,0.5820000000000001,0.6763606025830372,92.0,3.210864760021147,93.0,99.0,99.0,99.0,7.274,0.0,0.0,0.037000000000000005,_          -0.0630668         6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,91,1","8s2.11s1.3p4.1d1 C,3,2,0,92,3",0.5,1.0,1.0
Ce 2,4890.4261,-0.89,2.2804818869006236,3.5,4.8150173131533345,2.5,0.94,0.92,0.97,0.0,0.0,0.0,0.005,C-0.187    Ce 2: DREAM data  15 wl:PQWB  15 gf:PQWB  15 PQWB  15 PQWB  15 PQWB  15 PQWB  15 PQWB  15 PQWB  15 PQWB    Ce+,4f2.(3F).5d 4f2.(3F).5d,"4f2.(1D<2>).6p.<1/2> (2,1/2)*",0.187,1.0,2.0
Ni 1,4890.4283,-4.499,3.7681281014646997,1.0,6.302662411859634,2.0,0.01,0.75,1.12,7.98,-4.04,-7.5,0.001,_          Kurucz NiI 2008   33 wl:K08  33 gf:K08  33 K08  33 K08  33 K08  33 K08  33 K08  33 K08  33 K08    Ni,3d8.(3F).4s.4p.(3P*) z5F*,3d9.(2D<3/2>).4d 2[5/2],0.5,1.0,1.0
TiO 1,4890.4328,0.322,0.540292136525447,67.0,3.074695023671063,68.0,99.0,99.0,99.0,7.297000000000001,0.0,0.0,0.034,_          -0.249121          6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,66,2","8s2.11s1.3p4.1d1 C,3,2,0,67,4",0.5,1.0,1.0
TiO 1,4890.4595,-0.748,0.7632788067364086,36.0,3.297797023982511,35.0,99.0,99.0,99.0,7.393,0.0,0.0,0.001,_                             3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 a,1,2,0,36,2","8s2.11s1.3p4.1d1 f,1,2,0,35,4",0.5,1.0,1.0
TiO 1,4890.476,-0.5760000000000001,0.8660920825675243,42.0,3.4006016209198044,42.0,99.0,99.0,99.0,7.445,0.0,0.0,0.001,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,43,6","8s2.3p4.4p1.1d1 B,3,1,-,43,10",0.5,1.0,1.0
TiO 1,4890.4785,-0.894,0.5878662121240675,58.0,3.1223745106343728,58.0,99.0,99.0,99.0,7.284,0.0,0.0,0.001,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,57,3","8s2.3p4.4p1.1d1 B,3,1,+,57,7",0.5,1.0,1.0
TiO 1,4890.5156,0.59,1.3216383172666344,134.0,3.8555343570129925,133.0,99.0,99.0,99.0,7.209,0.0,0.0,0.003,_          -1.14474           6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,135,1","8s2.11s1.3p4.1d1 C,3,2,0,134,4",0.5,1.0,1.0
Fe 1,4890.5187,-3.846,4.30127812829488,1.0,6.8357655726631705,2.0,-0.02,1.51,2.27,8.23,-4.96,-7.31,0.019,_          Kurucz Fe I 2014   5 wl:K14   5 gf:K14   5 K14   5 K14   5 K14   5 K14   5 K14   5 K14   5 K14    Fe,3d7.(4F).4p y5F*,3d6.4s.(6D).6s 5D,0.5,1.0,1.0
TiO 1,4890.5214,-1.158,0.5232169212640834,65.0,3.0577029894077823,65.0,99.0,99.0,99.0,7.254,0.0,0.0,0.001,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,64,2","8s2.3p4.4p1.1d1 B,3,1,+,64,6",0.5,1.0,1.0
TiO 1,4890.534,-0.6409999999999999,0.5813000958149879,93.0,3.1157959091166076,92.0,99.0,99.0,99.0,7.276,0.0,0.0,0.003,_          0.0313679          8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,93,0","8s2.11s1.3p4.1d1 C,3,2,0,92,2",0.5,1.0,1.0
TiO 1,4890.5343,-0.5589999999999999,0.8002848536936876,111.0,3.3346998045017178,112.0,99.0,99.0,99.0,7.249,0.0,0.0,0.002,_          -0.124249          8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,110,0","8s2.11s1.3p4.1d1 C,3,2,0,111,2",0.5,1.0,1.0
TiO 1,4890.5493,-0.5,0.5004092842342687,74.0,3.034960692050034,73.0,99.0,99.0,99.0,7.295,0.0,0.0,0.006,_          0.153902           2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,74,1","8s2.11s1.3p4.1d1 C,3,2,0,73,3",0.5,1.0,1.0
TiO 1,4890.5509,-0.657,0.47910852634366635,74.0,3.013637641800727,73.0,99.0,99.0,99.0,7.295,0.0,0.0,0.005,_          0.112691           4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,73,1","8s2.11s1.3p4.1d1 C,3,2,0,72,3",0.5,1.0,1.0
TiO 1,4890.5789,0.20199999999999999,0.40487123993124335,49.0,2.9393490383289707,48.0,99.0,99.0,99.0,7.312,0.0,0.0,0.043,_          0.0415617          6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,48,2","8s2.11s1.3p4.1d1 C,3,2,0,47,4",0.5,1.0,1.0
TiO 1,4890.6125,0.309,1.1845923845930293,107.0,3.7190312271559116,108.0,99.0,99.0,99.0,7.3629999999999995,0.0,0.0,0.003,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 a,1,2,0,107,0","8s2.11s1.3p4.1d1 f,1,2,0,108,2",0.5,1.0,1.0
TiO 1,4890.6598,-0.818,0.543868014358362,66.0,3.078345862349768,67.0,99.0,99.0,99.0,7.297999999999999,0.0,0.0,0.002,_          0.122381           8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,66,2","8s2.11s1.3p4.1d1 C,3,2,0,67,4",0.5,1.0,1.0
